Date,Time,Physical Memory Used [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core Clocks (avg) [MHz],Core Effective Clocks (avg) [MHz],Total CPU Usage [%],Core Temperatures (avg),CPU Package,CPU Package Power [W],Total System Power [W],Memory Clock [MHz],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Battery_Percentage
9.7.2024,41:12.7,4919,62.1,0.994,3665,143.1,3.7,48,50,6.308,10.119,1954.7,0,0.1,0.1,0,0.301,14.771,20.235,59.9,36.3,616,55,0.029,0.026,-8.37,70
9.7.2024,41:14.7,4919,62.1,1.012,3756.6,142.6,3.7,48,50,6.264,10.213,1954.7,0,0.1,0.1,0,0.349,14.84,20.22,59.9,36.3,616,55,0.089,0.021,-8.895,70
9.7.2024,41:16.7,4919,62.1,1.031,3848.2,143,3.7,48,50,6.28,10.213,1954.7,0,0.1,0.1,0.008,0.373,14.768,20.22,59.9,36.3,616,55,0.058,0.034,-8.445,70
9.7.2024,41:18.7,4919,62.1,1.031,3848.2,150.7,3.7,49,50,6.366,10.352,1954.7,0,0.1,0.1,0.016,0.325,14.863,20.22,59.9,36.3,616,55,0.029,0,-8.7,65
9.7.2024,41:20.7,4918,62.1,1.031,3848.2,145.3,3.7,53,58,6.245,10.237,1954.7,0,0.3,0.3,0,0.395,14.824,20.205,59.8,36.3,616,55,0,0,-8.445,65
9.7.2024,41:22.7,4918,62.1,1.031,3848.2,119.4,3.7,48,50,5.968,9.567,1954.7,0,0,0,0,0.08,14.843,20.205,59.8,36.3,616,55,0.029,0,-8.505,65
9.7.2024,41:24.7,4918,62.1,1.012,3756.6,153.9,3.7,50,51,6.395,10.429,1954.7,0,0.2,0.2,0,0.425,14.731,20.205,59.8,36.3,616,55,0.059,0,-9.135,65
9.7.2024,41:26.7,4917,62.1,1.01,3756.6,141.2,3.7,48,49,6.08,10.09,1954.7,0,0.1,0.1,0,0.276,14.782,20.19,59.8,36.3,616,55,0,0,-8.55,65
9.7.2024,41:28.7,4916,62.1,0.993,3665,140.4,3.7,48,50,6.468,10.165,1954.7,0,0.1,0.1,0,0.397,14.864,20.19,59.8,36.3,616,55,2.793,0,-8.535,65
9.7.2024,41:30.7,4916,62.1,1.012,3756.6,145.2,3.7,48,50,6.435,10.273,1954.7,0,0.1,0.1,0,0.283,14.788,20.175,59.7,36.3,616,55,2.778,0,-9.93,65
9.7.2024,41:32.7,4916,62.1,1.031,3848.2,153.4,3.7,48,50,6.406,10.388,1954.7,0,0,0,0,0.213,14.808,20.175,59.7,36.3,616,55,0.029,0.034,-10.86,65
9.7.2024,41:34.7,4916,62.1,0.975,3573.4,137.4,3.7,48,50,6.306,10.161,1954.7,0,0.5,0.5,0,0.316,14.821,20.175,59.7,36.3,616,55,0.059,0,-9.975,65
9.7.2024,41:36.7,4916,62.1,1.012,3756.6,139.2,3.7,48,50,6.33,10.031,1954.7,0,0.1,0.1,0,0.275,14.818,20.16,59.7,36.3,616,55,0,0,-8.985,65
9.7.2024,41:38.7,4915,62.1,1.031,3848.2,138.9,3.7,48,49,6.083,10.1,1954.7,0,0.1,0.1,0,0.352,14.796,20.16,59.7,36.3,616,55,0.029,0,-9.36,65
9.7.2024,41:40.7,4915,62.1,0.994,3665,146.2,3.7,48,50,6.05,10.166,1954.7,0,0.1,0.1,0,0.348,14.857,20.16,59.7,36.3,616,55,0,0,-9.24,65
9.7.2024,41:42.7,4915,62.1,0.975,3573.4,145.5,3.7,49,50,6.336,9.865,1954.7,0,0.1,0.1,0,0.293,14.644,20.145,59.6,36.3,616,55,0.029,0,-9.495,65
9.7.2024,41:44.7,4915,62.1,1.012,3756.6,144.8,3.7,48,50,6.056,9.801,1954.7,0,0.1,0.1,0,0.32,14.827,20.145,59.6,36.3,616,55,0.059,0.123,-8.475,65
9.7.2024,41:46.7,4914,62,1.031,3848.2,148.9,3.7,48,51,6.284,9.971,1954.7,0,0.2,0.2,0,0.366,14.822,20.145,59.6,36.3,616,55,0.059,0.034,-10.62,65
9.7.2024,41:48.7,4916,62.1,0.994,3665,143.3,3.7,49,51,5.949,9.654,1954.7,0,0.1,0.1,0,0.29,14.853,20.13,59.6,36.3,616,55,0.029,0,-8.55,65
9.7.2024,41:50.7,4916,62.1,1.012,3756.6,143.6,3.7,49,52,6.386,10.022,1954.7,0,0.1,0.1,0,0.359,14.822,20.13,59.6,36.3,616,55,0,0,-9.54,65
9.7.2024,41:52.7,4916,62.1,1.012,3756.6,146.1,3.7,48,51,6.105,9.756,1954.7,0,0.1,0.1,0,0.342,14.858,20.13,59.6,36.3,616,55,0.029,0,-8.085,65
9.7.2024,41:54.7,4916,62.1,1.012,3756.6,148.2,3.7,50,51,6.49,10.01,1954.7,0,0.2,0.2,0,0.327,14.848,20.115,59.5,36.3,616,55,0.059,0,-8.73,65
9.7.2024,41:56.7,4915,62.1,1.031,3848.2,147.3,3.7,50,52,6.395,9.839,1954.7,0,0.2,0.2,0,0.301,14.759,20.115,59.5,36.3,616,55,0,0,-12.69,65
9.7.2024,41:58.7,4914,62,1.031,3848.2,146.9,3.7,49,52,6.443,9.875,1954.7,0,0.1,0.1,0,0.422,14.851,20.115,59.5,36.3,616,55,0.03,0,-9.435,65
9.7.2024,42:00.7,4914,62,1.031,3848.2,198.5,3.7,50,52,6.998,10.7,1954.7,0,0.1,0.1,0,0.25,14.825,20.1,59.5,36.3,616,55,2.778,0,-16.635,65
9.7.2024,42:02.7,4914,62,1.012,3756.6,144.8,3.7,50,52,6.122,9.811,1954.7,0,0.1,0.1,0,0.345,14.83,20.1,59.5,36.3,616,55,0.053,0.034,-8.565,65
9.7.2024,42:04.7,4914,62,1.031,3848.2,145.4,3.7,50,52,6.525,10.019,1954.7,0,0.1,0.1,0,0.297,14.84,20.085,59.5,36.3,616,55,2.822,0,-8.925,65
9.7.2024,42:06.7,4913,62,1.012,3756.6,164.4,3.7,51,53,6.646,10.029,1954.7,0,0.1,0.1,0,0.348,14.839,20.085,59.5,36.3,616,55,0,0.053,-9.57,65
9.7.2024,30:22.0,4962,62.6,1.012,3756.6,211.4,3.7,56,58,7.551,11.509,1954.7,0,0.1,0.1,0.036,0.219,14.902,22.08,65.4,36.3,616,55,0,0,-9.63,65
9.7.2024,30:24.1,4961,62.6,1.032,3848.2,329.7,3.7,56,57,9.135,13.661,1954.7,0.1,0.5,0.6,0.024,1.217,14.591,22.08,65.4,36.3,616,55,0.087,0,-17.055,65
9.7.2024,30:26.1,4960,62.6,1.032,3848.2,196.2,3.6,56,57,7.321,11.3,1954.7,0,0.1,0.1,0,0.328,14.899,22.065,65.3,36.3,616,55,0,0,-10.08,65
9.7.2024,30:28.1,4959,62.6,1.032,3848.2,208.9,3.6,56,58,8.268,12.465,1954.7,0,0.1,0.2,0.016,0.45,14.773,22.065,65.3,36.3,616,55,0.087,0.034,-10.86,65
9.7.2024,30:30.1,4959,62.6,1.032,3848.2,136.4,3.6,59,64,6.238,10.526,1954.7,0,0.1,0.1,0,0.217,14.699,22.05,65.3,36.3,616,55,2.762,0,-10.065,65
9.7.2024,30:32.1,4959,62.6,1.012,3756.6,133.8,3.6,53,55,6.137,10.475,1954.7,0,0.1,0.1,0,0.234,14.933,22.05,65.3,36.3,616,55,2.741,0,-9.6,65
9.7.2024,30:44.1,4957,62.6,1.012,3756.6,179.1,3.6,53,55,6.844,11.279,1954.7,0,0.2,0.2,0,0.423,14.932,22.005,65.1,36.3,616,55,0.146,0.083,-9.39,65
9.7.2024,30:46.1,4957,62.6,1.012,3756.6,159.2,3.6,53,54,6.687,10.781,1954.7,0,0.1,0.1,0,0.283,14.86,22.005,65.1,36.3,616,55,0,0,-10.14,65
9.7.2024,30:54.1,4956,62.6,1.012,3756.6,142.2,3.6,52,53,6.448,10.33,1954.7,0,0.1,0.1,0,0.209,14.878,21.99,65.1,36.3,616,55,0.087,0,-10.695,65
9.7.2024,30:56.1,4956,62.6,1.031,3848.2,196.7,3.6,52,53,7.118,11.669,1954.7,0,0.2,0.2,0,0.519,14.834,21.975,65.1,36.3,616,55,0,0,-13.185,65
9.7.2024,31:04.1,4955,62.6,0.975,3573.4,142.4,3.6,51,54,6.31,10.299,1954.7,0,0,0,0,0.221,14.907,21.96,65,36.3,616,55,0.112,0.026,-9.12,65
9.7.2024,31:06.1,4955,62.6,1.012,3756.6,140.7,3.6,51,53,6.382,10.396,1954.7,0,0.1,0.1,0,0.42,14.898,21.945,65,36.3,616,55,2.741,0.026,-9.135,65
9.7.2024,31:08.1,4955,62.6,1.012,3756.6,139.4,3.6,51,53,6.188,10.244,1954.7,0,0.1,0.1,0.016,0.307,14.886,21.945,65,36.3,616,55,0.071,0.068,-11.85,65
9.7.2024,31:10.1,4954,62.6,1.012,3756.6,174.3,3.6,51,53,6.931,10.894,1954.7,0,0.1,0.1,0,0.313,14.856,21.945,65,36.3,616,55,0,0.026,-11.385,65
9.7.2024,31:12.1,4955,62.6,1.012,3756.6,146.6,3.6,51,53,6.3,10.296,1954.7,0,0.3,0.3,0,0.324,14.615,21.93,64.9,36.3,616,55,0.029,0.021,-8.94,65
9.7.2024,31:14.1,4955,62.6,1.012,3756.6,138.1,3.6,51,53,6.119,10.162,1954.7,0,0.2,0.2,0,0.355,14.895,21.93,64.9,36.3,616,55,0.146,0.034,-8.76,65
9.7.2024,31:16.1,4955,62.6,1.029,3848.2,145.5,3.6,52,54,6.242,10.398,1954.7,0.1,0.5,0.6,0.049,0.519,14.9,21.915,64.9,36.3,616,55,0,0,-9.84,65
9.7.2024,31:18.1,4955,62.6,1.012,3756.6,132.2,3.6,55,59,5.954,10.103,1954.7,0,0.1,0.1,0,0.378,14.91,21.915,64.9,36.3,616,55,0.029,0,-8.79,60
9.7.2024,31:20.1,4957,62.6,1.012,3756.6,127.4,3.6,50,52,5.96,9.831,1954.7,0,0.1,0.1,0,0.098,14.897,21.915,64.9,36.3,616,55,0,0,-9.45,60
9.7.2024,31:22.1,4957,62.6,1.012,3756.6,149.6,3.6,50,52,6.484,10.508,1954.7,0.1,0.1,0.2,0.384,0.828,14.888,21.9,64.8,36.3,616,55,0,0,-9.42,60
9.7.2024,31:24.1,4956,62.6,1.012,3756.6,138.9,3.6,50,52,6.401,10.118,1954.7,0,0.1,0.1,0,0.313,14.84,21.9,64.8,36.3,616,55,0.087,0,-9.09,60
9.7.2024,31:26.1,4956,62.6,1.012,3756.6,145.2,3.6,49,51,6.314,10.298,1954.7,0,0.1,0.1,0,0.276,14.915,21.885,64.8,36.3,616,55,0,0,-8.58,60
9.7.2024,31:28.1,4955,62.6,0.993,3665,147.3,3.6,49,52,6.265,10.332,1954.7,0,0.2,0.2,0,0.48,14.899,21.885,64.8,36.3,616,55,0.088,0.034,-8.58,60
9.7.2024,31:30.1,4955,62.6,1.031,3848.2,142.4,3.6,49,52,6.426,10.191,1954.7,0,0.1,0.1,0,0.341,14.939,21.885,64.8,36.3,616,55,0,0,-8.88,60
9.7.2024,31:32.1,4955,62.6,1.031,3848.2,150.1,3.6,50,52,6.572,10.586,1954.7,0,0.1,0.1,0,0.316,14.91,21.87,64.7,36.3,616,55,0,0,-8.745,60
9.7.2024,31:34.1,4955,62.6,1.031,3848.2,137.2,3.6,50,52,6.093,10.142,1954.7,0,0.1,0.1,0,0.211,14.907,21.87,64.7,36.3,616,55,2.829,0,-9.06,60
9.7.2024,31:36.1,4955,62.6,0.975,3573.4,145.4,3.6,49,52,6.506,10.4,1954.7,0,0.1,0.1,0,0.501,14.926,21.87,64.7,36.3,616,55,0,0,-13.155,60
9.7.2024,31:38.1,4954,62.5,1.012,3756.6,152.7,3.6,49,51,6.52,10.449,1954.7,0.2,0.1,0.2,0.506,0.221,14.909,21.855,64.7,36.3,616,55,2.791,0,-12.15,60
9.7.2024,31:40.1,4954,62.6,1.031,3848.2,148.3,3.6,49,51,6.507,10.371,1954.7,0,0.1,0.1,0,0.288,14.924,21.855,64.7,36.3,616,55,0,0,-9.69,60
9.7.2024,31:42.1,4954,62.5,1.012,3756.6,152.3,3.6,48,51,6.533,10.404,1954.7,0,0.1,0.1,0,0.307,14.897,21.855,64.7,36.3,616,55,0,0,-8.79,60
9.7.2024,31:44.2,4954,62.5,1.031,3848.2,141.7,3.6,49,52,6.11,10.278,1954.7,0,0.2,0.2,0,0.411,14.876,21.84,64.7,36.3,616,55,0.144,0.034,-9.12,60
9.7.2024,31:46.1,4954,62.6,1.031,3848.2,141.2,3.6,49,51,6.189,10.061,1954.7,0,0,0,0,0.212,14.897,21.84,64.7,36.3,616,55,0,0,-9.135,60
9.7.2024,31:48.2,4953,62.5,1.012,3756.6,142.7,3.6,48,51,6.398,10.382,1954.7,0,0.1,0.1,0,0.386,14.909,21.825,64.6,36.3,616,55,0.029,0,-9.15,60
9.7.2024,31:50.2,4953,62.5,1.031,3848.2,140.4,3.6,49,51,6.195,10.027,1954.7,0,0.1,0.1,0,0.341,14.9,21.825,64.6,36.3,616,55,0,0,-9.915,60
9.7.2024,31:52.2,4953,62.5,1.031,3848.2,149.6,3.6,50,51,6.382,10.415,1954.7,0,0.1,0.1,0,0.297,14.932,21.825,64.6,36.3,616,55,0,0,-11.265,60
9.7.2024,31:54.2,4953,62.5,1.012,3756.6,141.7,3.6,48,52,5.985,10.129,1954.7,0,0.1,0.1,0,0.276,14.789,21.81,64.6,36.3,616,55,0.089,0,-9.465,60
9.7.2024,31:56.2,4955,62.6,1.012,3756.6,145.5,3.6,48,51,6.406,10.488,1954.7,0,0.1,0.1,0,0.505,14.662,21.81,64.6,36.3,616,55,0,0,-8.565,60
9.7.2024,31:58.2,4955,62.6,0.994,3665,139.2,3.6,49,51,6.348,10.188,1954.7,0,0.2,0.2,0,0.251,14.827,21.81,64.6,36.3,616,55,0.088,0.034,-8.58,60
9.7.2024,32:00.2,4955,62.6,1.031,3848.2,179.5,3.6,49,51,6.745,10.877,1954.7,0,0.1,0.1,0,0.276,14.928,21.795,64.5,36.3,616,55,0,0,-12.54,60
9.7.2024,32:02.2,4955,62.6,1.012,3756.6,145.4,3.6,49,52,6.425,10.332,1954.7,0,0.2,0.2,0,0.525,14.903,21.795,64.5,36.3,616,55,0,0,-8.82,60
9.7.2024,32:04.2,4955,62.6,1.031,3848.2,137.3,3.6,49,51,6.178,10.134,1954.7,0,0.1,0.1,0,0.212,14.879,21.78,64.5,36.3,616,55,0.053,0.052,-9.315,60
9.7.2024,32:06.2,4954,62.6,1.031,3848.2,175.3,3.6,49,52,6.716,10.736,1954.7,0,0.3,0.3,0,0.49,14.909,21.78,64.5,36.3,616,55,0,0,-9.54,60
9.7.2024,20:37.5,4887,61.7,1.013,3756.6,410.9,3.6,58,59,10.286,15.006,1954.7,0.2,0.5,0.7,0.075,1.314,14.44,23.775,70.4,36.3,615,55,0.029,0,-20.73,60
9.7.2024,20:39.5,4889,61.7,1.032,3848.2,190.1,3.6,55,57,7.271,11.148,1954.7,0,0.1,0.1,0,0.359,15.012,23.76,70.3,36.3,615,55,2.741,0,-14.7,60
9.7.2024,20:41.5,4888,61.7,1.032,3848.2,177,3.6,55,57,7.225,11.009,1954.7,0,0.1,0.1,0.016,0.365,14.987,23.76,70.3,36.3,615,55,0.059,0.034,-9.165,60
9.7.2024,20:43.5,4888,61.7,0.994,3665,143.6,3.6,54,56,6.235,10.609,1954.7,0,0.2,0.2,0.008,0.243,14.982,23.745,70.3,36.3,615,55,0.087,0,-9.405,60
9.7.2024,20:45.5,4884,61.7,1.013,3756.6,139.7,3.6,54,56,6.348,10.409,1954.7,0,0.1,0.1,0,0.36,14.997,23.745,70.3,36.3,615,55,0,0,-8.79,60
9.7.2024,20:47.5,4884,61.7,1.012,3756.6,138,3.6,53,56,6.363,10.191,1954.7,0,0.1,0.1,0,0.368,15.029,23.745,70.3,36.3,615,55,0.029,0,-9.015,60
9.7.2024,20:49.5,4884,61.7,1.012,3756.6,148.7,3.6,53,55,6.238,10.288,1954.7,0,0,0,0,0.277,14.958,23.73,70.2,36.3,615,55,0,0,-8.64,60
9.7.2024,20:51.5,4886,61.7,0.994,3665,138.9,3.6,53,56,6.653,10.44,1954.7,0.1,0.2,0.3,0.049,0.483,15,23.73,70.2,36.3,615,55,0,0,-8.655,60
9.7.2024,20:53.5,4886,61.7,1.031,3848.2,137,3.6,53,56,6.417,10.138,1954.7,0,0.2,0.2,0,0.428,14.952,23.715,70.2,36.3,615,55,0.088,0,-8.7,60
9.7.2024,20:55.5,4885,61.7,1.013,3756.6,144.1,3.6,53,55,6.501,10.498,1954.7,0,0.1,0.1,0,0.319,14.89,23.715,70.2,36.3,615,55,0.058,0.034,-10.77,60
9.7.2024,20:57.5,4885,61.7,1.032,3848.2,138.6,3.6,54,56,6.197,10.19,1954.7,0,0.1,0.1,0,0.275,15.003,23.715,70.2,36.3,615,55,0.029,0,-11.04,60
9.7.2024,20:59.5,4886,61.7,1.012,3756.6,138,3.6,52,54,6.467,10.309,1954.7,0,0.1,0.1,0,0.364,15.002,23.7,70.2,36.3,615,55,0,0,-12.06,60
9.7.2024,21:01.5,4885,61.7,1.031,3848.2,149,3.5,51,54,6.349,10.312,1954.7,0,0.1,0.1,0,0.221,14.792,23.7,70.2,36.3,615,55,0,0,-9.21,60
9.7.2024,21:03.5,4885,61.7,1.012,3756.6,137.5,3.5,52,54,6.56,10.312,1954.7,0,0.1,0.1,0,0.354,15.006,23.7,70.2,36.3,615,55,0.112,0,-8.925,60
9.7.2024,21:05.5,4885,61.7,1.012,3756.6,141.2,3.5,51,53,6.476,10.335,1954.7,0,0.1,0.1,0,0.374,14.895,23.685,70.1,36.3,615,55,0.042,0.068,-9.36,60
9.7.2024,21:07.5,4885,61.7,1.031,3848.2,138.6,3.5,51,54,6.242,10.26,1954.7,0,0.1,0.1,0,0.354,14.855,23.685,70.1,36.3,615,55,0.029,0.052,-8.79,60
9.7.2024,21:09.5,4885,61.7,1.012,3756.6,172,3.5,51,54,6.878,10.918,1954.7,0,0.3,0.3,0.008,0.406,15.024,23.685,70.1,36.3,615,55,2.771,0.021,-9.75,60
9.7.2024,21:11.5,4884,61.7,1.012,3756.6,147.3,3.5,50,53,6.393,10.565,1954.7,0,0.1,0.1,0,0.36,14.949,23.67,70.1,36.3,615,55,2.8,0.034,-9.42,60
9.7.2024,21:13.5,4884,61.7,1.012,3756.6,139.3,3.5,51,53,6.13,10.116,1954.7,0,0.1,0.1,0,0.275,15.002,23.67,70.1,36.3,615,55,0.059,0,-11.34,60
9.7.2024,21:15.5,4885,61.7,1.01,3756.6,151.2,3.5,50,54,6.405,10.33,1954.7,0,0.1,0.1,0,0.319,14.716,23.67,70.1,36.3,615,55,0,0,-10.035,60
9.7.2024,21:17.5,4884,61.7,0.975,3573.4,140,3.5,52,53,6.222,10.135,1954.7,0,0.1,0.1,0,0.342,15.017,23.655,70,36.3,615,55,0.029,0,-8.865,60
9.7.2024,21:19.5,4883,61.7,1.013,3756.6,141.9,3.5,55,53,6.166,10.111,1954.7,0,0.1,0.1,0,0.275,14.992,23.655,70,36.3,615,55,0,0,-8.565,60
9.7.2024,21:21.5,4884,61.7,0.957,3481.7,131.7,3.5,60,64,6.323,10.019,1954.7,0.1,0.1,0.1,0.008,0.256,15.035,23.64,70,36.3,615,55,0,0,-9.03,60
9.7.2024,21:23.5,4884,61.7,0.976,3573.4,124.4,3.5,50,52,5.776,9.769,1954.7,0,0,0,0,0.147,14.982,23.64,70,36.3,615,55,0.088,0,-8.505,60
9.7.2024,21:25.5,4884,61.7,1.012,3756.6,151.1,3.5,53,52,6.221,10.383,1954.7,0,0.1,0.1,0,0.374,14.845,23.64,70,36.3,615,55,0.059,0.034,-9.855,60
9.7.2024,21:27.5,4883,61.7,1.012,3756.6,138.4,3.5,53,52,6.169,10.174,1954.7,0,0.1,0.1,0,0.212,15.014,23.625,69.9,36.3,615,55,0.029,0,-9.015,60
9.7.2024,21:29.5,4887,61.7,1.012,3756.6,213.6,3.5,49,52,7.662,12.124,1954.7,0.1,0.3,0.4,0.049,0.673,14.988,23.625,69.9,36.3,615,55,0,0,-9.015,60
9.7.2024,21:31.5,4887,61.7,1.031,3848.2,141,3.5,50,52,6.112,10.212,1954.7,0,0.1,0.1,0,0.19,14.981,23.61,69.9,36.3,615,55,0,0,-9.93,60
9.7.2024,21:33.5,4886,61.7,1.012,3756.6,149,3.5,50,52,6.2,10.45,1954.7,0,0.1,0.1,0,0.431,14.987,23.61,69.9,36.3,615,55,0.089,0,-9.585,60
9.7.2024,21:35.5,4886,61.7,1.012,3756.6,131.7,3.5,49,52,6.213,10.129,1954.7,0,0.1,0.1,0,0.346,15.014,23.61,69.9,36.3,615,55,0,0,-9.765,60
9.7.2024,21:37.5,4885,61.7,1.031,3848.2,162,3.5,50,51,6.664,10.736,1954.7,0,0.1,0.1,0,0.354,14.962,23.595,69.8,36.3,615,55,3.98,0.659,-8.565,60
9.7.2024,21:39.5,4883,61.7,1.012,3756.6,176.4,3.5,48,52,6.764,10.702,1954.7,0,0.1,0.1,0.016,0.407,14.961,23.595,69.8,36.3,615,55,0,0,-9.72,60
9.7.2024,21:41.5,4885,61.7,0.994,3665,162.8,3.5,49,52,6.822,10.784,1954.7,0,0.5,0.5,0.008,0.591,14.973,23.595,69.8,36.3,615,55,2.8,0.034,-11.775,55
9.7.2024,21:43.5,4885,61.7,1.012,3756.6,141,3.5,50,52,6.487,10.188,1954.7,0,0.1,0.1,0,0.258,15.02,23.58,69.8,36.3,615,55,0.088,0,-12.39,55
9.7.2024,21:45.5,4885,61.7,1.012,3756.6,139.6,3.5,50,51,6.242,10.388,1954.7,0,0.1,0.1,0,0.493,14.943,23.58,69.8,36.3,615,55,2.741,0,-11.895,55
9.7.2024,21:47.5,4884,61.7,1.031,3848.2,147.1,3.5,52,51,6.25,10.2,1954.7,0,0,0,0,0.209,15.025,23.58,69.8,36.3,615,55,0.029,0,-8.415,55
9.7.2024,21:49.5,4884,61.7,1.031,3848.2,146.3,3.5,52,51,6.136,10.334,1954.7,0,0.3,0.3,0,0.486,14.982,23.565,69.8,36.3,615,55,0,0,-8.445,55
9.7.2024,21:51.5,4884,61.7,0.994,3665,141.2,3.5,52,52,6.251,10.317,1954.7,0,0.1,0.1,0,0.287,14.964,23.565,69.8,36.3,615,55,0,0,-8.805,55
9.7.2024,21:53.6,4884,61.7,0.976,3573.4,137.8,3.5,52,51,6.128,10.04,1954.7,0,0.1,0.1,0,0.211,14.995,23.55,69.7,36.3,615,55,0.088,0,-8.49,55
9.7.2024,21:55.6,4883,61.7,1.031,3848.2,154.8,3.5,52,55,6.569,10.735,1954.7,0,0.1,0.1,0,0.453,14.963,23.55,69.7,36.3,615,55,0.058,0.034,-12.945,55
9.7.2024,21:57.6,4883,61.7,1.012,3756.6,140.3,3.5,50,52,6.22,10.165,1954.7,0,0.1,0.1,0,0.251,14.967,23.55,69.7,36.3,615,55,0.029,0,-11.115,55
9.7.2024,21:59.6,4883,61.7,1.031,3848.2,176.7,3.5,50,52,7.108,10.933,1954.7,0,0.1,0.1,0,0.339,14.961,23.535,69.7,36.3,615,55,0,0,-9.99,55
9.7.2024,22:01.6,4883,61.6,0.976,3573.4,150.9,3.5,50,52,6.389,10.376,1954.7,0,0.1,0.1,0,0.367,14.892,23.535,69.7,36.3,615,55,0,0,-8.895,55
9.7.2024,22:03.6,4883,61.7,1.031,3848.2,138.8,3.5,51,53,6.471,10.192,1954.7,0,0.1,0.1,0,0.289,14.909,23.535,69.7,36.3,615,55,0.112,0.026,-8.55,55
9.7.2024,22:05.6,4886,61.7,1.012,3756.6,137.8,3.5,50,53,6.147,10.237,1954.7,0,0.1,0.1,0,0.232,15.01,23.52,69.6,36.3,615,55,0,0.026,-9.735,55
9.7.2024,22:07.6,4886,61.7,0.992,3665,138.4,3.5,49,52,6.209,10.143,1954.7,0.1,0.1,0.2,0.008,0.442,14.99,23.52,69.6,36.3,615,55,0.029,0,-9.045,55
9.7.2024,22:09.6,4886,61.7,0.957,3481.7,143.7,3.5,50,51,6.258,10.199,1954.7,0,0.1,0.1,0,0.276,14.991,23.505,69.6,36.3,615,55,0,0,-9.57,55
9.7.2024,22:11.6,4885,61.7,1.012,3756.6,152.8,3.5,50,53,6.644,10.503,1954.7,0,0.1,0.1,0,0.33,15.008,23.505,69.6,36.3,615,55,0.059,0.034,-8.985,55
9.7.2024,22:13.6,4885,61.7,1.012,3756.6,134.8,3.5,56,64,6.12,9.899,1954.7,0,0.1,0.1,0,0.209,14.955,23.505,69.6,36.3,615,55,0.088,0,-8.55,55
9.7.2024,22:15.6,4885,61.7,1.01,3756.6,123.3,3.5,49,51,5.799,9.878,1954.7,0,0.2,0.2,0,0.281,15.002,23.49,69.5,36.3,615,55,2.741,0,-8.67,55
9.7.2024,22:17.6,4885,61.7,1.012,3756.6,143.3,3.5,49,51,6.299,10.08,1954.7,0,0.1,0.1,0.008,0.424,14.947,23.49,69.5,36.3,615,55,2.771,0,-8.64,55
9.7.2024,22:19.6,4886,61.7,1.012,3756.6,155.7,3.5,49,51,6.654,10.597,1954.7,0,0.1,0.1,0.026,0.287,14.978,23.49,69.5,36.3,615,55,0,0,-9.315,55
9.7.2024,22:21.6,4886,61.7,1.01,3756.6,138.7,3.5,49,51,6.135,10.193,1954.7,0,0.1,0.1,0,0.352,15.007,23.475,69.5,36.3,615,55,0.042,0.068,-8.535,55
9.7.2024,22:23.6,4886,61.7,1.012,3756.6,221.9,3.5,51,52,7.3,11.678,1954.7,0,0.1,0.1,0,0.264,14.928,23.475,69.5,36.3,615,55,0.088,0,-12.36,55
9.7.2024,10:20.7,4972,62.8,0.975,3573.4,211.5,3.5,52,54,7.511,11.91,1954.7,0,0.1,0.1,0.018,0.359,15.089,25.47,75.4,36.3,615,55,0,0,-9.54,55
9.7.2024,10:22.7,4978,62.9,1.012,3756.6,310.5,3.5,51,52,8.857,13.517,1954.7,0,0.3,0.4,0.008,1.105,14.921,25.455,75.4,36.3,615,55,0.088,0.034,-14.175,55
9.7.2024,10:24.7,4943,62.4,1.012,3756.6,173.1,3.5,51,53,6.912,11.188,1954.7,0,0.1,0.1,0,0.273,15.11,25.455,75.4,36.3,615,55,0.059,0.053,-9.99,55
9.7.2024,10:26.7,4938,62.3,1.031,3848.2,177.2,3.5,50,53,7.126,11.427,1954.7,0,0.2,0.3,0.024,0.561,15.076,25.44,75.3,36.3,615,55,0,0,-12.795,55
9.7.2024,10:28.7,4939,62.4,1.031,3848.2,146.1,3.5,50,52,6.483,10.304,1954.7,0,0.1,0.1,0,0.145,15.132,25.44,75.3,36.3,615,55,0.059,0.021,-10.86,55
9.7.2024,10:30.8,4937,62.3,0.993,3665,139.6,3.5,50,52,6.184,10.256,1954.7,0,0.2,0.2,0,0.542,15.045,25.44,75.3,36.3,615,55,0,0,-11.79,55
9.7.2024,10:32.8,4937,62.3,1.031,3848.2,139.2,3.5,50,52,6.114,10.201,1954.7,0,0.1,0.1,0,0.367,14.996,25.425,75.3,36.3,615,55,0.029,0,-12.735,55
9.7.2024,10:34.8,4936,62.3,1.012,3756.6,138.6,3.5,50,52,6.23,10.107,1954.7,0,0.1,0.1,0,0.29,14.953,25.425,75.3,36.3,615,55,0.058,0,-9,55
9.7.2024,10:36.8,4936,62.3,1.012,3756.6,139.8,3.5,51,53,6.365,10.306,1954.7,0,0.1,0.1,0,0.285,15.135,25.425,75.3,36.3,615,55,0,0,-8.31,55
